materials,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16,Product 17,Product 18,Product 19,Product 20,Product 21,Product 22,Product 23,Product 24,Product 25,Product 26,Product 27,Product 28,Product 29,Product 30,Product 31,Product 32,Product 33,Product 34,Product 35,Product 36,Product 37,Product 38,Product 39,Product 40,Product 41,Product 42,Product 43,Product 44,Product 45,Product 46,Product 47,Product 48,Product 49,Product 50,Product 51,Product 52,Product 53,Product 54,Product 55,Product 56,Product 57,Product 58,Product 59,Product 60,Product 61,Product 62,Product 63,Product 64,Product 65,Product 66,Product 67,Product 68,Product 69,Product 70,Product 71,Product 72,Product 73,Product 74,Product 75,Product 76,Product 77,Product 78,Product 79,Product 80,Product 81,Product 82,Product 83,Product 84,Product 85,Product 86,Product 87,Product 88,Product 89,Product 90,Product 91,Product 92,Product 93,Product 94,Product 95,Product 96,Product 97,Product 98,Product 99,Product 100
33,0.0,0.0,0.0,0.0,0.0,49.27,0.0,0.0,35.15,0.0,0.0,0.0,39.62,35.86,37.88,23.33,0.0,41.83,0.0,0.0,49.7,0.0,0.0,43.15,50.73,0.0,0.0,33.84,0.0,0.0,22.54,0.0,33.1,0.0,46.76,49.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.48,28.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18,0.0,24.98,56.17,21.88,0.0,29.85,0.0,0.0,0.0,0.0,0.0,0.0,26.22,71.1,52.98,22.41,0.0,35.68,28.1,0.0,0.0,0.0,0.0,38.27,32.33,0.0,28.29,0.0,41.86,0.0,0.0,0.0,55.59,0.0,0.0,0.0,0.0,0.0,0.0
34,35.89,27.68,0.0,46.14,0.0,36.73,0.0,49.69,0.0,0.0,37.4,42.78,0.0,48.21,0.0,0.0,30.39,0.0,34.26,0.0,0.0,33.11,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0,0.0,0.0,45.43,41.4,48.31,0.0,0.0,31.04,0.0,0.0,0.0,24.96,42.12,39.93,0.0,22.07,46.46,36.96,0.0,0.0,79.73,33.72,0.0,0.0,0.0,0.0,0.0,29.65,0.0,27.39,59.12,0.0,0.0,0.0,45.38,0.0,0.0,0.0,0.0,24.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.51,40.3,0.0,0.0,0.0,29.29,0.0,46.88,54.11,0.0,39.42,33.48,0.0,25.82,0.0,61.32,0.0,0.0,0.0,0.0,52.47
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,0.0,0.0,0.0,0.0,30.21,0.0,0.0,0.0,35.28,0.0,0.0,29.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,24.14,0.0,0.0,0.0,0.0,24.8,41.28,28.65,0.0,45.84,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3,24.48,0.0,0.0,0.0,0.0,34.69,50.03,0.0,0.0,41.44,0.0,38.06,0.0,0.0,28.76,0.0,65.55,54.74,0.0,30.77,38.75,0.0,31.09,0.0,0.0,0.0,0.0,0.0,35.08,38.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.46,36.64,59.68,33.25,41.23,0.0,0.0,33.1,0.0,0.0,34.13
36,0.0,0.0,0.0,0.0,30.93,0.0,0.0,0.0,23.6,47.5,12.05,0.0,0.0,30.02,0.0,40.89,0.0,0.0,0.0,0.0,0.0,49.77,0.0,0.0,0.0,0.0,0.0,20.61,33.48,42.54,0.0,0.0,28.47,45.79,0.0,0.0,0.0,49.41,0.0,0.0,40.63,0.0,0.0,0.0,0.0,0.0,48.91,16.85,36.65,0.0,50.88,0.0,0.0,0.0,0.0,0.0,38.53,53.49,52.59,0.0,46.98,0.0,19.35,0.0,0.0,29.06,0.0,0.0,42.75,0.0,33.68,0.0,0.0,0.0,27.03,0.0,0.0,0.0,0.0,0.0,26.79,0.0,0.0,47.66,0.0,0.0,28.68,30.62,43.34,28.91,32.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75
37,0.0,25.3,0.0,0.0,0.0,42.94,0.0,41.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.11,0.0,0.0,39.0,0.0,0.0,0.0,0.0,59.93,0.0,0.0,0.0,0.0,57.46,30.86,30.57,0.0,26.8,0.0,0.0,0.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,42.53,25.08,0.0,0.0,0.0,30.92,0.0,0.0,0.0,0.0,0.0,0.0,25.56,0.0,0.0,40.12,0.0,0.0,60.35,0.0,0.0,0.0,0.0,19.91,71.99,0.0,0.0,33.01,55.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.88,0.0,0.0,31.6,0.0,36.47,0.0,0.0,41.44,36.21,0.0,0.0,0.0,0.0,0.0,0.0,46.79,0.0,0.0
38,0.0,0.0,0.0,68.99,0.0,0.0,0.0,0.0,0.0,52.62,0.0,0.0,0.0,38.95,0.0,17.68,26.21,0.0,22.78,50.68,0.0,0.0,33.98,0.0,0.0,0.0,23.15,0.0,0.0,31.15,40.44,42.5,0.0,0.0,44.13,0.0,49.69,28.52,44.51,0.0,19.24,0.0,0.0,54.71,46.56,0.0,0.0,36.34,54.56,0.0,0.0,27.34,0.0,35.16,0.0,0.0,0.0,0.0,0.0,38.11,0.0,0.0,0.0,0.0,0.0,0.0,57.17,30.44,0.0,0.0,0.0,57.19,0.0,0.0,0.0,27.0,0.0,0.0,0.0,50.57,0.0,34.25,0.0,0.0,0.0,42.01,0.0,0.0,36.08,0.0,0.0,0.0,0.0,45.88,0.0,46.35,22.67,0.0,0.0,44.88
39,0.0,0.0,0.0,0.0,0.0,55.17,34.43,0.0,0.0,41.77,0.0,0.0,0.0,0.0,0.0,45.12,67.9,42.47,0.0,42.81,0.0,0.0,0.0,21.97,0.0,0.0,44.15,0.0,0.0,34.52,0.0,0.0,0.0,0.0,55.33,0.0,27.65,31.24,0.0,0.0,0.0,0.0,47.58,0.0,0.0,0.0,0.0,0.0,44.3,0.0,28.33,0.0,0.0,0.0,0.0,0.0,36.68,63.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.84,21.19,0.0,0.0,0.0,0.0,0.0,56.46,0.0,0.0,37.91,38.87,0.0,0.0,0.0,0.0,42.49,0.0,55.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,40.95,0.0,0.0,0.0,0.0,27.33,28.4,0.0,0.0,0.0,0.0,0.0,0.0,34.95,32.81,26.28,32.84,0.0,0.0,51.87,0.0,0.0,36.24,0.0,41.93,57.7,27.01,0.0,0.0,16.04,0.0,0.0,36.69,0.0,0.0,41.85,0.0,0.0,37.42,38.02,25.95,0.0,58.39,0.0,55.32,0.0,0.0,19.36,0.0,0.0,37.03,0.0,0.0,0.0,0.0,55.23,0.0,0.0,0.0,0.0,0.0,0.0,44.55,40.55,0.0,0.0,0.0,0.0,31.53,52.73,38.21,0.0,0.0,0.0,34.75,38.38,0.0,30.59,0.0,0.0,0.0,62.58,29.16,0.0,0.0,0.0,28.83,32.02,0.0,0.0,16.34,0.0,0.0,0.0,0.0,0.0,29.58,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.96,0.0,0.0,63.87,55.07,45.0,21.27,0.0,36.51,0.0,50.71,0.0,45.45,0.0,0.0,0.0,0.0,54.53,70.74,0.0,0.0,44.79,0.0,42.59,0.0,0.0,0.0,25.95,0.0,0.0,0.0,0.0,0.0,0.0,30.64,0.0,22.23,0.0,0.0,30.58,0.0,0.0,0.0,49.78,0.0,0.0,27.68,66.0,0.0,41.46,0.0,33.01,0.0,0.0,44.01,59.33,36.41,0.0,0.0,0.0,0.0,29.9,0.0,0.0,38.76,40.65,38.74,0.0,53.28,0.0,0.0,0.0,0.0,52.08,35.82,0.0,47.71,0.0,0.0,0.0,41.91,0.0,0.0,0.0,0.0,0.0,17.71,0.0,0.0,38.35,0.0,0.0
42,0.0,0.0,0.0,69.61,0.0,0.0,0.0,0.0,58.48,0.0,21.6,0.0,31.95,45.83,0.0,0.0,0.0,50.36,0.0,0.0,0.0,45.19,46.78,0.0,0.0,0.0,0.0,0.0,0.0,73.14,65.0,0.0,0.0,0.0,0.0,0.0,27.94,0.0,0.0,40.73,0.0,48.65,0.0,0.0,51.58,0.0,0.0,58.09,31.84,0.0,24.72,45.81,0.0,44.04,0.0,49.91,0.0,0.0,0.0,28.21,0.0,28.37,0.0,0.0,0.0,0.0,0.0,25.33,0.0,0.0,0.0,31.86,45.46,33.93,0.0,0.0,0.0,0.0,62.97,0.0,37.68,0.0,0.0,38.81,0.0,0.0,45.25,0.0,0.0,0.0,50.36,38.94,0.0,24.88,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,13.23,0.0,32.96,0.0,0.0,43.81,32.2,0.0,21.51,38.38,0.0,0.0,56.28,0.0,0.0,0.0,47.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99,0.0,0.0,0.0,0.0,69.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.74,22.87,31.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43,38.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,0.0,0.0
44,0.0,35.53,41.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34,28.2,0.0,35.36,35.66,0.0,0.0,18.34,0.0,29.24,0.0,0.0,48.48,0.0,33.46,0.0,47.46,0.0,31.74,0.0,32.01,0.0,0.0,0.0,0.0,0.0,0.0,54.27,0.0,37.04,0.0,0.0,0.0,0.0,0.0,43.94,37.06,0.0,0.0,0.0,0.0,27.56,0.0,31.17,34.85,0.0,48.27,41.68,0.0,0.0,0.0,0.0,36.54,0.0,0.0,0.0,0.0,51.46,0.0,0.0,28.26,26.69,0.0,0.0,0.0,28.05,35.06,0.0,0.0,0.0,0.0,0.0,0.0,40.53,39.21,57.25,29.11,0.0,0.0,0.0,0.0,0.0,30.39,37.5,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,60.05,0.0,0.0,51.35,67.81,32.5,31.08,0.0,47.56,50.92,42.87,0.0,0.0,26.81,0.0,0.0,29.61,0.0,0.0,51.89,21.45,0.0,0.0,51.4,0.0,0.0,0.0,0.0,29.3,0.0,0.0,13.74,15.25,44.62,0.0,48.26,0.0,50.69,0.0,46.28,0.0,0.0,0.0,0.0,0.0,22.03,0.0,42.33,0.0,43.75,0.0,0.0,0.0,0.0,0.0,50.51,33.38,0.0,0.0,0.0,0.0,0.0,45.94,0.0,0.0,0.0,30.75,0.0,59.95,0.0,0.0,0.0,30.66,24.65,0.0,0.0,50.55,0.0,0.0,32.58,0.0,0.0,42.63,0.0,61.48,0.0,0.0,0.0,0.0,0.0,37.01,0.0,0.0,34.37,0.0
46,0.0,46.35,0.0,0.0,52.67,0.0,0.0,34.34,0.0,26.07,33.14,22.74,0.0,0.0,40.9,27.6,0.0,0.0,0.0,0.0,0.0,34.56,50.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.19,0.0,11.18,0.0,28.57,14.94,25.23,0.0,0.0,0.0,36.37,0.0,17.45,42.69,30.81,0.0,44.4,24.03,0.0,32.36,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,25.46,0.0,0.0,0.0,0.0,28.73,39.68,38.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74,0.0,46.12,0.0,46.14,0.0,0.0,0.0,36.9,41.45,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,17.67,0.0,35.81,0.0,0.0,54.01,42.13,0.0,0.0,0.0,0.0,0.0,38.48,0.0,50.52,38.12,50.39,59.54,40.17,0.0,0.0,0.0,46.23,0.0,0.0,0.0,0.0,0.0,53.17,25.31,0.0,31.84,41.96,0.0,41.27,31.61,0.0,0.0,36.01,0.0,0.0,31.35,0.0,0.0,0.0,46.79,37.06,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,17.55,24.13,0.0,39.05,26.68,0.0,0.0,0.0,28.09,34.79,0.0,0.0,0.0,0.0,44.14,0.0,0.0,0.0,35.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.0,0.0,0.0
48,0.0,70.22,0.0,0.0,0.0,0.0,32.7,0.0,49.43,36.85,0.0,42.4,39.23,0.0,0.0,53.12,39.16,20.8,0.0,0.0,32.75,0.0,40.62,43.93,0.0,25.11,27.89,0.0,46.26,42.3,38.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88,68.24,0.0,75.27,27.63,0.0,45.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29,0.0,0.0,47.0,0.0,35.89,41.5,49.16,38.55,0.0,0.0,38.22,23.44,0.0,0.0,0.0,0.0,53.77,0.0,0.0,35.77,46.21,0.0,0.0,30.5,0.0,0.0,51.24,50.22,0.0,44.08,45.52,0.0,35.48,0.0,0.0,62.01,25.65,0.0,0.0,56.23,44.63,0.0,46.06
49,0.0,0.0,53.95,0.0,0.0,42.73,31.31,37.11,0.0,0.0,0.0,0.0,0.0,24.32,24.44,0.0,0.0,0.0,0.0,0.0,0.0,50.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.42,0.0,66.56,0.0,0.0,0.0,0.0,36.52,0.0,0.0,28.23,64.37,0.0,0.0,0.0,0.0,55.57,0.0,0.0,38.81,32.56,30.01,0.0,0.0,0.0,27.32,47.87,0.0,0.0,0.0,28.73,0.0,0.0,0.0,0.0,33.67,0.0,0.0,0.0,0.0,50.45,0.0,33.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,26.46,0.0,0.0,0.0,0.0,0.0,43.88,29.18,0.0,0.0,0.0,36.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,25.35,39.04,34.99,0.0,0.0,0.0,0.0,0.0,30.88,28.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,32.91,0.0,0.0,41.45,0.0,0.0,0.0,0.0,0.0,0.0,41.63,0.0,41.48,0.0,0.0,60.56,0.0,0.0,20.14,55.94,33.43,51.61,0.0,44.26,0.0,0.0,0.0,35.01,40.04,0.0,0.0,0.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,30.82,0.0,24.2,0.0,0.0,0.0,0.0,0.0,23.06,47.59,0.0,0.0,64.67,0.0,41.23,40.02,0.0,0.0,0.0,28.67,0.0,47.24,0.0,0.0,28.1,11.88,0.0,59.05,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,32.78,0.0,0.0,0.0,0.0,0.0,40.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.47,0.0,29.37,0.0,28.04,0.0,0.0,0.0,71.97,34.88,0.0,43.15,19.62,0.0,27.97,47.0,58.29,39.86,23.78,22.06,0.0,0.0,23.36,0.0,0.0,0.0,23.94,35.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53,28.59,39.36,0.0,0.0,30.62,0.0,0.0,27.04,0.0,0.0,0.0,0.0,60.29,0.0,0.0,32.03,0.0,0.0,0.0,66.16,50.3,0.0,46.62,44.17,0.0,0.0,0.0,0.0,51.79,41.57,0.0
52,54.43,34.23,0.0,0.0,0.0,0.0,0.0,46.3,43.98,0.0,0.0,0.0,0.0,0.0,24.27,34.02,0.0,26.79,27.22,0.0,23.15,21.65,0.0,0.0,0.0,0.0,38.49,32.87,0.0,0.0,0.0,0.0,40.49,34.81,0.0,0.0,0.0,0.0,0.0,41.2,0.0,31.7,0.0,0.0,29.33,45.19,0.0,42.55,0.0,0.0,30.99,0.0,0.0,46.48,0.0,0.0,0.0,0.0,36.25,0.0,0.0,0.0,0.0,35.81,0.0,32.36,0.0,0.0,39.55,48.2,0.0,0.0,0.0,0.0,28.9,29.84,0.0,0.0,0.0,0.0,48.12,0.0,44.99,0.0,0.0,0.0,48.93,49.41,0.0,0.0,28.77,0.0,0.0,74.77,0.0,0.0,0.0,29.96,0.0,0.0
53,31.99,0.0,0.0,49.37,0.0,0.0,0.0,0.0,23.41,0.0,27.36,0.0,0.0,0.0,51.85,0.0,29.7,0.0,0.0,0.0,28.67,44.52,41.02,0.0,0.0,28.66,0.0,0.0,0.0,0.0,0.0,78.37,36.44,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16,0.0,27.04,0.0,26.94,0.0,59.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45,0.0,36.43,0.0,0.0,0.0,25.3,0.0,0.0,0.0,36.56,0.0,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,0.0,0.0,0.0,38.9,0.0,61.13,22.99,51.24
54,0.0,0.0,21.95,0.0,39.45,0.0,0.0,0.0,0.0,46.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7,33.35,67.83,0.0,0.0,0.0,0.0,79.09,0.0,0.0,0.0,0.0,49.73,47.87,0.0,37.92,0.0,40.48,0.0,0.0,0.0,29.63,0.0,49.46,0.0,74.62,0.0,38.6,0.0,0.0,44.09,0.0,0.0,0.0,0.0,0.0,0.0,59.7,0.0,0.0,0.0,60.43,0.0,79.91,0.0,28.99,44.2,46.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85,0.0,0.0,0.0,0.0,0.0,0.0,34.74,0.0,0.0,0.0,0.0,34.46,0.0,0.0,44.5,0.0,0.0,50.28,0.0,28.77,0.0,0.0,0.0,0.0,0.0,0.0
55,52.18,0.0,0.0,29.79,47.92,0.0,0.0,0.0,0.0,53.26,0.0,0.0,36.53,39.25,0.0,0.0,0.0,43.12,0.0,0.0,39.52,0.0,0.0,38.29,0.0,0.0,0.0,24.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06,0.0,0.0,45.66,0.0,0.0,0.0,40.1,0.0,54.2,39.58,0.0,21.29,51.37,0.0,0.0,28.2,30.35,0.0,0.0,0.0,37.77,24.74,0.0,0.0,0.0,42.06,44.1,29.15,0.0,0.0,0.0,0.0,0.0,31.55,55.49,0.0,35.45,31.57,47.15,0.0,43.71,0.0,0.0,0.0,0.0,30.28,0.0,0.0,0.0,0.0,51.28,0.0,0.0,0.0,55.42,0.0,0.0,0.0,0.0,35.75,0.0,0.0,0.0,29.55
56,0.0,35.75,52.25,0.0,0.0,0.0,56.98,0.0,0.0,0.0,0.0,50.6,30.14,36.04,0.0,0.0,77.06,0.0,0.0,0.0,30.07,33.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15,24.64,0.0,57.96,0.0,0.0,48.46,27.48,52.64,0.0,0.0,0.0,31.71,25.53,0.0,37.28,0.0,0.0,0.0,60.22,0.0,0.0,51.36,34.44,48.82,0.0,0.0,42.82,0.0,0.0,0.0,0.0,0.0,50.11,0.0,39.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.01,0.0,41.68,0.0,0.0,0.0,0.0,45.95,0.0,0.0,37.51,0.0,0.0,0.0,0.0,26.84,45.59,0.0,0.0,0.0,0.0,37.91,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,40.56,0.0,0.0,0.0,0.0,36.23,29.49,0.0,0.0,0.0,38.78,0.0,26.03,27.18,33.89,38.51,0.0,0.0,38.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.76,27.1,25.93,17.12,42.38,0.0,0.0,0.0,0.0,51.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.94,0.0,0.0,38.08,0.0,0.0,42.7,0.0,45.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.56,0.0,31.38,0.0,0.0,0.0,52.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95,0.0,45.07,0.0,40.06,0.0,0.0,38.15,56.93,0.0,0.0,0.0,50.81,0.0,0.0
58,24.13,33.4,0.0,0.0,38.03,0.0,0.0,0.0,0.0,0.0,0.0,53.88,0.0,48.36,47.62,25.81,0.0,53.82,0.0,0.0,0.0,27.98,0.0,0.0,0.0,0.0,0.0,39.74,0.0,37.84,0.0,0.0,0.0,0.0,24.21,42.79,0.0,0.0,0.0,28.04,0.0,46.74,0.0,0.0,36.02,0.0,0.0,0.0,0.0,0.0,40.67,0.0,0.0,0.0,32.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,43.21,0.0,16.35,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64,0.0,0.0,0.0,0.0,0.0,33.94,0.0,32.7,0.0,0.0,0.0,0.0,14.66,0.0,0.0,0.0,0.0,61.27,0.0,0.0
59,49.59,0.0,35.39,0.0,0.0,0.0,0.0,45.21,50.02,46.92,0.0,0.0,26.66,0.0,0.0,25.28,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84,0.0,46.5,71.76,35.96,0.0,0.0,37.86,30.37,0.0,0.0,0.0,19.8,0.0,0.0,38.88,29.99,0.0,0.0,29.79,53.48,0.0,33.49,48.55,54.17,38.86,0.0,0.0,0.0,62.84,51.9,38.63,38.46,36.82,0.0,52.72,47.72,0.0,0.0,55.51,0.0,41.87,0.0,0.0,0.0,60.56,29.47,0.0,25.08,0.0,0.0,0.0,59.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.44,36.81,0.0,39.71,37.51,0.0,34.86,0.0,0.0,0.0,32.1,0.0
60,0.0,0.0,23.18,57.53,0.0,0.0,34.61,46.37,0.0,0.0,0.0,0.0,47.69,0.0,0.0,0.0,42.01,76.59,34.35,0.0,0.0,29.67,0.0,0.0,32.74,0.0,0.0,0.0,0.0,0.0,40.98,0.0,22.76,0.0,0.0,45.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.15,0.0,23.84,0.0,43.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.0,0.0,28.42,0.0,0.0,0.0,55.85,0.0,16.47,0.0,0.0,0.0,25.93,42.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55,0.0,0.0,29.67,0.0,0.0,0.0
61,48.58,51.12,0.0,0.0,0.0,45.5,0.0,0.0,0.0,43.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14,0.0,35.81,0.0,41.95,0.0,24.15,37.69,0.0,43.58,0.0,49.16,32.69,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,31.9,37.84,36.83,0.0,0.0,0.0,0.0,0.0,36.07,26.44,60.91,0.0,0.0,0.0,0.0,0.0,0.0,47.79,0.0,0.0,0.0,0.0,0.0,31.38,0.0,0.0,0.0,0.0,44.21,0.0,0.0,49.71,0.0,0.0,34.75,64.46,0.0,0.0,33.28,0.0,0.0,0.0,44.11,0.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35,58.01
62,0.0,21.17,0.0,0.0,69.09,0.0,0.0,0.0,35.94,0.0,0.0,0.0,0.0,0.0,0.0,14.07,61.74,0.0,0.0,0.0,80.91,0.0,0.0,0.0,27.24,0.0,17.04,51.44,0.0,50.74,0.0,35.43,0.0,0.0,0.0,0.0,0.0,0.0,44.76,0.0,43.95,0.0,53.1,0.0,77.89,0.0,38.35,31.66,0.0,0.0,53.31,42.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.42,0.0,0.0,0.0,0.0,0.0,0.0,34.15,0.0,0.0,0.0,47.73,0.0,30.24,0.0,0.0,32.26,0.0,42.46,27.19,68.69,0.0,61.06,49.08,0.0,47.48,26.38,0.0,0.0,37.68,35.07,0.0,0.0,30.72,43.44,0.0,0.0,20.6
63,47.92,0.0,26.94,0.0,43.81,26.41,25.05,0.0,0.0,46.28,28.07,51.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.88,0.0,63.3,0.0,0.0,0.0,32.39,31.42,0.0,61.07,48.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,27.33,0.0,0.0,0.0,33.29,0.0,0.0,0.0,0.0,49.33,0.0,0.0,30.66,0.0,0.0,0.0,0.0,0.0,0.0,48.09,0.0,38.13,38.71,0.0,0.0,0.0,22.34,33.76,30.05,0.0,0.0,47.89,36.21,0.0,0.0,0.0,0.0,0.0,0.0,43.74,0.0,40.96,0.0,0.0,0.0,0.0,58.74,37.27,0.0,42.51,0.0,0.0,0.0,66.99,57.04,0.0,0.0
64,0.0,0.0,28.0,0.0,25.79,0.0,0.0,0.0,39.87,49.13,0.0,0.0,0.0,74.37,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,40.63,31.75,0.0,0.0,40.7,27.84,0.0,38.95,0.0,0.0,58.16,33.23,0.0,0.0,17.01,0.0,0.0,76.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53,0.0,0.0,36.38,39.9,39.18,44.58,0.0,0.0,30.76,52.26,0.0,0.0,0.0,39.26,48.93,0.0,61.86,0.0,65.48,37.9,0.0,44.33,0.0,0.0,45.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.74,0.0,55.58,0.0,0.0,0.0,32.51,0.0,0.0,48.13,0.0,61.83,0.0,0.0,41.44,44.44
65,39.83,0.0,0.0,0.0,0.0,27.19,0.0,47.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74,0.0,0.0,0.0,0.0,70.22,0.0,0.0,0.0,30.03,0.0,0.0,0.0,0.0,41.11,0.0,0.0,0.0,29.29,32.25,0.0,35.36,0.0,0.0,21.27,0.0,0.0,0.0,42.73,0.0,0.0,0.0,0.0,23.31,0.0,0.0,0.0,0.0,0.0,36.63,0.0,0.0,45.92,0.0,0.0,29.49,0.0,0.0,31.46,0.0,0.0,23.74,0.0,57.61,0.0,0.0,0.0,0.0,0.0,0.0,47.17,0.0,52.4,29.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,27.79,58.76,39.23,49.96
